antecedents,consequents,support,confidence,lift
"construction_method_2, interest_rate_bin_missing","loan_term_bin_(0.999, 300.0]",0.020811248674920495,0.7397795947387131,3.3038642606656046
"applicant_age_<25, interest_rate_bin_(3.99, 5.375]","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.004290257415444926,0.7210084033613444,3.302634644329559
"combined_loan_to_value_ratio_bin_missing, purchaser_type_2",derived_race_race not available,0.027161629697781867,0.8416485900216919,3.2992202403320032
"debt_to_income_ratio_44, loan_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.002180130807848471,0.7194719471947195,3.2955967882633432
"debt_to_income_ratio_44, derived_loan_product_type_fha:first lien","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.002180130807848471,0.7194719471947195,3.2955967882633432
"applicant_age_<25, preapproval_1","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.00125007500450027,0.7183908045977011,3.290644531147161
"debt_to_income_ratio_50%-60%, derived_loan_product_type_fha:first lien","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.013620817249034942,0.7183544303797468,3.2904779162341913
"construction_method_2, loan_purpose_1","loan_term_bin_(0.999, 300.0]",0.0263815828949737,0.736665735827981,3.289957730611127
"debt_to_income_ratio_50%-60%, loan_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.013620817249034942,0.7179757511860833,3.2887433469583693
"derived_dwelling_category_single family (1-4 units):manufactured, loan_purpose_1","loan_term_bin_(0.999, 300.0]",0.02631157869472168,0.7363560033585222,3.2885744618058097
"reverse_mortgage_1, state_code_ca",income_bracket_Low,0.0013500810048602916,0.7417582417582418,3.287155363693212
"loan_term_bin_(0.999, 300.0], purchaser_type_5",derived_race_race not available,0.0015500930055803348,0.8378378378378378,3.284282282988622
"debt_to_income_ratio_44, purchaser_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0013600816048962938,0.7157894736842105,3.27872893410806
"applicant_age_<25, interest_rate_bin_(-0.001, 3.99]","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.003060183611016661,0.7149532710280373,3.2748986432971856
"applicant_age_<25, debt_to_income_ratio_50%-60%","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.001500090005400324,0.7142857142857143,3.2718408481120345
"applicant_age_<25, debt_to_income_ratio_30%-<36%","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.002070124207452447,0.7137931034482758,3.269584406147819
"co_applicant_age_<25, interest_rate_bin_(5.375, 15.25]","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0020201212072724363,0.7137809187279152,3.2695285930957008
"combined_loan_to_value_ratio_bin_missing, debt_to_income_ratio_>60%",income_bracket_Low,0.004040242414544873,0.7372262773722629,3.2670716353289335
"debt_to_income_ratio_40, purchaser_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0010400624037442247,0.7123287671232876,3.26287690058296
"loan_term_bin_missing, loan_type_2",income_bracket_Low,0.004590275416524991,0.735576923076923,3.2597624023291014
"debt_to_income_ratio_50%-60%, loan_type_3","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.006510390623437406,0.7114754098360656,3.258968031660446
"debt_to_income_ratio_50%-60%, derived_loan_product_type_va:first lien","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.006510390623437406,0.7114754098360656,3.258968031660446
"derived_loan_product_type_fha:first lien, loan_term_bin_missing",income_bracket_Low,0.00458027481648899,0.7351524879614768,3.257881487379007
"loan_term_bin_missing, purchaser_type_2",income_bracket_Low,0.0018001080064803888,0.7346938775510204,3.255849122134229
"applicant_age_45-54, occupancy_type_2",income_bracket_Very High,0.004650279016741005,0.7175925925925927,3.2524228856723645
"applicant_age_missing, purchaser_type_5","interest_rate_bin_(5.375, 15.25]",0.0017301038062283738,0.6577946768060836,3.241770375187162
"loan_term_bin_(0.999, 300.0], purchaser_type_3","interest_rate_bin_(-0.001, 3.99]",0.009220553233193991,0.6953242835595776,3.2414105552567087
"applicant_age_>74, debt_to_income_ratio_20%-<30%","combined_loan_to_value_ratio_bin_(0.129, 68.474]",0.0021401284077044625,0.7062706270627064,3.235127122423649
"derived_sex_female, loan_type_4","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.001130067804068244,0.7062499999999999,3.2350326385707735
"income_bracket_High, purchaser_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.008900534032041923,0.7057890563045202,3.232921250394603
"interest_rate_bin_(-0.001, 3.99], reverse_mortgage_1",income_bracket_Low,0.0012300738044282657,0.727810650887574,3.225345604717784
"debt_to_income_ratio_>60%, derived_sex_female",income_bracket_Low,0.00921055263315799,0.7269139700078927,3.22137189846522
"applicant_age_35-44, occupancy_type_2",income_bracket_Very High,0.0034102046122767367,0.7104166666666667,3.2198986568156407
"derived_loan_product_type_fsa/rhs:first lien, derived_sex_female","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0011100666039962398,0.7025316455696202,3.218000429092469
"lien_status_1, purchaser_type_5","interest_rate_bin_(5.375, 15.25]",0.003930235814148849,0.6528239202657807,3.2172732914271305
"debt_to_income_ratio_48, loan_type_3","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0010800648038882333,0.7012987012987013,3.2123528326918156
"debt_to_income_ratio_48, derived_loan_product_type_va:first lien","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0010800648038882333,0.7012987012987013,3.2123528326918156
"combined_loan_to_value_ratio_bin_(0.129, 68.474], loan_type_3",loan_purpose_32,0.002320139208352501,0.6480446927374302,3.2117655137582566
"combined_loan_to_value_ratio_bin_(0.129, 68.474], derived_loan_product_type_va:first lien",loan_purpose_32,0.002320139208352501,0.6480446927374302,3.2117655137582566
"co_applicant_age_missing, purchaser_type_5","interest_rate_bin_(5.375, 15.25]",0.003310198611916715,0.650294695481336,3.2048086633790396
"debt_to_income_ratio_50%-60%, derived_dwelling_category_single family (1-4 units):manufactured","loan_term_bin_(0.999, 300.0]",0.0024701482088925336,0.7159420289855073,3.1974054152021805
"construction_method_2, debt_to_income_ratio_50%-60%","loan_term_bin_(0.999, 300.0]",0.0024701482088925336,0.7159420289855073,3.1974054152021805
"applicant_age_25-34, derived_dwelling_category_single family (1-4 units):manufactured","loan_term_bin_(0.999, 300.0]",0.0072804368262095725,0.7158308751229105,3.1969090007610683
"applicant_age_25-34, construction_method_2","loan_term_bin_(0.999, 300.0]",0.0072804368262095725,0.7158308751229105,3.1969090007610683
"combined_loan_to_value_ratio_bin_(68.474, 82.976], purchaser_type_5","interest_rate_bin_(5.375, 15.25]",0.0014500870052203132,0.6473214285714285,3.190155688938956
"co_applicant_age_65-74, debt_to_income_ratio_<20%","combined_loan_to_value_ratio_bin_(0.129, 68.474]",0.0015800948056883413,0.6960352422907489,3.188243152433401
"applicant_age_missing, income_bracket_Medium",derived_race_race not available,0.002390143408604516,0.8129251700680272,3.1866258754079864
"applicant_age_missing, income_bracket_High",derived_race_race not available,0.0023001380082804967,0.812720848056537,3.18582494337549
"co_applicant_age_45-54, debt_to_income_ratio_<20%",income_bracket_Very High,0.003970238214292858,0.7026548672566372,3.184719009902102
"debt_to_income_ratio_46, loan_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.002120127207632458,0.6950819672131148,3.183876602359514
"debt_to_income_ratio_46, derived_loan_product_type_fha:first lien","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.002120127207632458,0.6950819672131148,3.183876602359514
"debt_to_income_ratio_missing, interest_rate_bin_(5.375, 15.25]",derived_race_race not available,0.033662019721183274,0.8114754098360656,3.1809428880453
"combined_loan_to_value_ratio_bin_(68.474, 82.976], loan_type_3",loan_purpose_32,0.0030401824109446566,0.6413502109704641,3.1785870834546284
"combined_loan_to_value_ratio_bin_(68.474, 82.976], derived_loan_product_type_va:first lien",loan_purpose_32,0.0030401824109446566,0.6413502109704641,3.1785870834546284
"co_applicant_age_25-34, debt_to_income_ratio_50%-60%","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0029701782106926417,0.6939252336448598,3.1785780949649154
"debt_to_income_ratio_45, loan_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0019701182070924255,0.693661971830986,3.177372203905983
"debt_to_income_ratio_45, derived_loan_product_type_fha:first lien","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0019701182070924255,0.693661971830986,3.177372203905983
"co_applicant_age_35-44, purchaser_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0034802088125287516,0.6932270916334661,3.17538020159399
"loan_type_1, purchaser_type_5","interest_rate_bin_(5.375, 15.25]",0.004020241214472868,0.6442307692307692,3.1749241763657725
"derived_dwelling_category_single family (1-4 units):manufactured, income_bracket_Low","loan_term_bin_(0.999, 300.0]",0.015990959457567455,0.7106666666666668,3.173845585827007
"construction_method_2, income_bracket_Low","loan_term_bin_(0.999, 300.0]",0.015990959457567455,0.7106666666666668,3.173845585827007
"debt_to_income_ratio_43, loan_type_3","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.001060063603816229,0.6928104575163399,3.173471776861607
"debt_to_income_ratio_43, derived_loan_product_type_va:first lien","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.001060063603816229,0.6928104575163399,3.173471776861607
"applicant_age_<25, interest_rate_bin_(5.375, 15.25]","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.004190251415084905,0.6925619834710742,3.172333622318213
"applicant_age_missing, derived_dwelling_category_single family (1-4 units):manufactured","interest_rate_bin_(5.375, 15.25]",0.001570094205652339,0.6434426229508197,3.171040001939096
"occupancy_type_2, state_code_ca",income_bracket_Very High,0.0014200852051123067,0.6995073891625615,3.1704533529109407
"applicant_age_35-44, purchaser_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.008990539432365942,0.6920708237105465,3.170083827123792
"loan_term_bin_(0.999, 300.0], loan_type_3",loan_purpose_32,0.0014000840050403024,0.639269406392694,3.168274436103838
"derived_loan_product_type_va:first lien, loan_term_bin_(0.999, 300.0]",loan_purpose_32,0.0014000840050403024,0.639269406392694,3.168274436103838
"applicant_age_<25, loan_size_Small",income_bracket_Low,0.00796047762865772,0.7126230975828112,3.158040862422249
"debt_to_income_ratio_missing, interest_rate_bin_(3.99, 5.375]",derived_race_race not available,0.033211992719563176,0.8052861299709021,3.1566812215418243
"combined_loan_to_value_ratio_bin_(68.474, 82.976], occupancy_type_2",income_bracket_Very High,0.005500330019801188,0.6962025316455696,3.155474388059427
"applicant_age_65-74, debt_to_income_ratio_<20%","combined_loan_to_value_ratio_bin_(0.129, 68.474]",0.0031601896113766827,0.6884531590413944,3.153512834868767
"debt_to_income_ratio_40, loan_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0013700822049322959,0.6884422110552763,3.153462686773307
"debt_to_income_ratio_37, loan_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0010800648038882333,0.6878980891719745,3.150970294487513
"debt_to_income_ratio_40, derived_loan_product_type_fha:first lien","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0013600816048962938,0.6868686868686869,3.1462550377804614
"debt_to_income_ratio_<20%, purchaser_type_6",income_bracket_Very High,0.0010200612036722204,0.6938775510204083,3.1449366257245353
"debt_to_income_ratio_<20%, state_code_ca",income_bracket_Very High,0.002240134408064484,0.693498452012384,3.1432183940951104
"loan_purpose_1, purchaser_type_9","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.00986059163549813,0.686151704940849,3.14297084671806
"debt_to_income_ratio_37, derived_loan_product_type_fha:first lien","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0010700642038522312,0.6858974358974359,3.1418061477383508
"derived_loan_product_type_fsa/rhs:first lien, derived_sex_female",income_bracket_Low,0.001120067204032242,0.7088607594936709,3.1413677887258524
"construction_method_2, interest_rate_bin_(5.375, 15.25]","loan_term_bin_(0.999, 300.0]",0.007200432025921555,0.703125,3.1401644149173737
"applicant_age_25-34, debt_to_income_ratio_50%-60%","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.008360501630097807,0.6852459016393443,3.138821744778955
"debt_to_income_ratio_39, purchaser_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0011100666039962398,0.6851851851851852,3.138543628374137
"debt_to_income_ratio_48, loan_purpose_31","combined_loan_to_value_ratio_bin_(0.129, 68.474]",0.001240074404464268,0.6850828729281768,3.1380749791836973
"conforming_loan_limit_nc, loan_purpose_32",income_bracket_Very High,0.0035102106126367583,0.6923076923076923,3.137821384489864
"derived_dwelling_category_single family (1-4 units):manufactured, interest_rate_bin_(5.375, 15.25]","loan_term_bin_(0.999, 300.0]",0.007180430825849551,0.7025440313111546,3.1375698020065923
"derived_race_race not available, purchaser_type_5","interest_rate_bin_(5.375, 15.25]",0.0021701302078124688,0.6363636363636364,3.1361530534522153
"construction_method_2, reverse_mortgage_2","loan_term_bin_(0.999, 300.0]",0.029891793507610457,0.700984990619137,3.1306071081719513
"derived_sex_female, loan_type_4",income_bracket_Low,0.001130067804068244,0.7062499999999999,3.129798018968268
"co_applicant_age_35-44, derived_dwelling_category_single family (1-4 units):manufactured","loan_term_bin_(0.999, 300.0]",0.002200132007920475,0.7006369426751592,3.1290527220124997
"co_applicant_age_35-44, construction_method_2","loan_term_bin_(0.999, 300.0]",0.002200132007920475,0.7006369426751592,3.1290527220124997
"co_applicant_age_missing, conforming_loan_limit_nc",income_bracket_Very High,0.014510870652239135,0.6902949571836346,3.128698846370246
"derived_dwelling_category_single family (1-4 units):manufactured, reverse_mortgage_2","loan_term_bin_(0.999, 300.0]",0.029781786907214433,0.7002116153303551,3.127153205151565
"derived_ethnicity_joint, purchaser_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0011400684041042463,0.6826347305389222,3.126861074004076
"debt_to_income_ratio_43, loan_type_2","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0016500990059403564,0.6818181818181818,3.1231208095614873
"debt_to_income_ratio_43, derived_loan_product_type_fha:first lien","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0016500990059403564,0.6818181818181818,3.1231208095614873
"combined_loan_to_value_ratio_bin_missing, conforming_loan_limit_nc",income_bracket_Very High,0.009370562233734024,0.6889705882352941,3.1226962650711627
"debt_to_income_ratio_>60%, state_code_ga",income_bracket_Low,0.0011900714042842571,0.7041420118343196,3.120456316759482
"applicant_age_<25, purchaser_type_1","combined_loan_to_value_ratio_bin_(82.976, 27777.78]",0.0019201152069124147,0.6808510638297872,3.1186908509663644
